DecYear,Lat,BGFlx
"2014.1022","  8.89","2.15e-08"
"2014.1022","-15.33","3.20e-07"
"2014.1023","-12.35","1.08e-08"
"2014.1024"," 13.25","1.24e-06"
"2014.1024","-16.02","1.45e-07"
"2014.1025","-12.31","5.10e-08"
"2014.1025","-13.31","1.01e-07"
"2014.1026"," 12.36","2.26e-05"
"2014.1026"," -9.49","9.26e-08"
"2014.1027","-13.89","2.47e-08"
"2014.1027","-11.89","3.57e-07"
"2014.1027","-14.63","1.33e-08"
"2014.1028","-10.22","1.28e-07"
"2014.1028","-14.50","8.83e-08"
"2014.1029","-13.85","1.01e-07"
"2014.1029"," 12.57","8.31e-08"
"2014.1029","-14.50","1.17e-07"
"2014.1030"," 12.51","6.03e-08"
"2014.1031"," 13.15","4.77e-07"
"2014.1031","-10.38","1.28e-06"
"2014.1031","-14.33","9.48e-08"
"2014.1031","-13.52","1.02e-08"
"2014.1032","-14.35","1.79e-08"
"2014.1033","-12.35","2.47e-07"
"2014.1033","-13.09","1.05e-07"
"2014.1033","-13.19","1.22e-07"
"2014.1034","-12.29","6.44e-08"
"2014.1034","-13.84","1.54e-08"
"2014.1034","-11.07","1.57e-08"
"2014.1035","-12.41","8.80e-08"
"2014.1035","-10.16","4.10e-07"
"2014.1035","-14.05","6.83e-08"
"2014.1036","-14.35","3.06e-08"
"2014.1036","  4.06","4.39e-07"
"2014.1036","-14.72","4.53e-08"
"2014.1037","-12.02","3.76e-07"
"2014.1037","-12.41","5.77e-07"
"2014.1037"," -7.79","4.73e-08"
"2014.1037"," 12.58","5.30e-08"
"2014.1038"," 11.65","7.14e-08"
"2014.1038"," -8.98","1.55e-07"
"2014.1038","-13.89","1.37e-07"
"2014.1038","-12.50","7.58e-08"
"2014.1039","-13.80","1.16e-08"
"2014.1039","-10.41","9.03e-08"
"2014.1039","  5.52","2.25e-07"
"2014.1040","-13.28","4.85e-08"
"2014.1040","-11.52","3.26e-08"
"2014.1040","-11.63","1.68e-08"
"2014.1040","-13.12","1.69e-07"
"2014.1040","-13.17","2.33e-07"
"2014.1041"," 14.22","3.51e-07"
"2014.1042"," 10.51","1.19e-08"
"2014.1042"," 17.80","7.25e-08"
"2014.1044","-13.61","4.27e-07"
"2014.1045","-12.51","2.67e-08"
"2014.1045"," 13.48","9.06e-08"
"2014.1046","  8.28","4.07e-08"
"2014.1046","-13.53","1.50e-08"
"2014.1046"," -4.82","8.42e-08"
"2014.1046","-12.40","5.52e-08"
"2014.1047"," -7.93","9.12e-08"
"2014.1047","  9.14","1.19e-07"
"2014.1047","-13.20","2.55e-08"
"2014.1048","-12.86","2.25e-07"
"2014.1048","-12.07","2.29e-07"
"2014.1048","-12.87","1.62e-08"
"2014.1048","-12.97","6.12e-08"
"2014.1049"," 12.02","1.12e-07"
"2014.1050","-13.07","1.54e-08"
"2014.1051","  8.54","6.81e-08"
"2014.1051","-14.05","1.79e-07"
"2014.1052","-14.02","2.51e-08"
"2014.1052","-14.37","3.51e-07"
"2014.1053","-12.35","3.41e-08"
"2014.1053"," 11.78","1.30e-08"
"2014.1053"," 11.83","2.27e-08"
"2014.1053"," 12.42","2.75e-08"
"2014.1053"," 11.96","9.92e-08"
"2014.1054","-12.29","1.41e-08"
"2014.1054","-12.30","1.35e-08"
"2014.1055"," 12.31","4.72e-08"
"2014.1055"," -9.57","8.00e-08"
"2014.1055","-13.15","1.94e-06"
"2014.1056","-10.96","1.02e-08"
"2014.1056","-13.57","1.02e-07"
"2014.1056","-12.61","1.78e-07"
"2014.1057","-13.54","2.64e-08"
"2014.1057","-13.30","2.32e-08"
"2014.1058","-13.60","8.58e-08"
"2014.1058","-11.36","1.00e-07"
"2014.1058","-13.38","1.04e-08"
"2014.1058"," 14.08","2.38e-07"
"2014.1058"," 12.08","2.04e-07"
"2014.1059"," 11.17","3.57e-08"
"2014.1060","-10.52","3.89e-08"
"2014.1060","-10.37","8.58e-08"
"2014.1060","-11.84","2.33e-08"
"2014.1060","-10.70","1.36e-07"
"2014.1061","-14.19","2.97e-08"
"2014.1062","-11.59","8.86e-07"
"2014.1062","-11.45","5.85e-07"
"2014.1062","-10.62","7.55e-06"
"2014.1064","-13.05","4.09e-07"
"2014.1064","-14.18","3.32e-07"
"2014.1065","-11.90","4.98e-08"
"2014.1065","-10.95","1.33e-08"
"2014.1065","-14.31","1.47e-07"
"2014.1066"," -9.99","7.07e-07"
"2014.1066","-10.05","3.39e-07"
"2014.1066","-13.77","1.21e-07"
"2014.1067","-10.20","1.67e-07"
"2014.1067","-10.22","7.57e-08"
"2014.1067"," 11.37","7.32e-08"
"2014.1069","-10.85","3.09e-08"
"2014.1069"," -9.11","3.62e-08"
"2014.1069"," 12.16","7.77e-08"
"2014.1069"," 12.07","3.96e-08"
"2014.1070"," 12.36","9.30e-08"
"2014.1070"," 11.87","3.13e-07"
"2014.1071","  5.03","6.91e-08"
"2014.1072","-11.44","2.50e-07"
"2014.1073"," 11.21","5.21e-08"
"2014.1075","-14.10","2.77e-08"
"2014.1075"," -9.89","3.14e-08"
"2014.1078","-12.35","2.56e-08"
"2014.1078","-14.57","1.27e-07"
"2014.1078","-13.77","5.80e-08"
"2014.1079","-14.03","1.91e-07"
"2014.1080","-14.89","5.13e-07"
"2014.1080","-14.80","2.11e-07"
"2014.1080"," 13.75","2.10e-07"
"2014.1080"," -9.48","2.83e-08"
"2014.1081","-14.30","1.44e-08"
"2014.1081"," 13.09","1.50e-07"
"2014.1082","-12.63","3.62e-08"
"2014.1082","-15.13","1.12e-08"
"2014.1082","-12.99","1.94e-07"
"2014.1082","-16.14","9.40e-07"
"2014.1083"," 13.82","3.21e-08"
"2014.1084"," 13.86","3.26e-08"
"2014.1084","-13.35","1.45e-08"
"2014.1085","  7.69","1.63e-07"
"2014.1086","-12.14","1.64e-08"
"2014.1086"," -9.04","1.80e-08"
"2014.1087","-16.92","5.87e-06"
"2014.1089","-16.69","3.16e-08"
"2014.1090","-12.90","4.96e-08"
"2014.1091","-12.45","4.68e-08"
"2014.1091","-12.70","7.07e-08"
"2014.1091","-13.08","7.50e-08"
"2014.1091","-12.90","2.08e-07"
"2014.1094","-12.46","1.54e-08"
"2014.1094","-13.62","1.00e-07"
"2014.1095","-10.73","3.80e-08"
"2014.1095","-16.24","4.78e-08"
"2014.1095","-13.99","1.36e-08"
"2014.1095","-10.24","8.08e-07"
"2014.1097"," -9.47","5.67e-08"
"2014.1098","-12.91","9.18e-08"
"2014.1100","-11.61","7.57e-08"
"2014.1100"," 18.33","1.14e-08"
"2014.1101","-12.98","6.80e-08"
"2014.1102"," 18.68","1.46e-06"
"2014.1106","-12.74","5.90e-07"
"2014.1106","-12.20","3.15e-08"
"2014.1107"," 11.88","1.65e-08"
"2014.1107","-17.03","6.03e-08"
"2014.1108","-14.10","2.15e-08"
"2014.1108","-18.18","9.70e-08"
"2014.1108","-14.09","1.87e-08"
"2014.1110"," 13.83","6.71e-08"
"2014.1111","  6.70","7.73e-07"
"2014.1111","-11.91","2.02e-08"
"2014.1111","-12.15","5.31e-07"
"2014.1115","-10.59","3.15e-08"
"2014.1115","-11.69","6.68e-08"
"2014.1116","-14.59","2.01e-07"
"2014.1117","-14.72","1.76e-08"
"2014.1118","-12.10","1.16e-07"
"2014.1118","-15.17","1.32e-07"
"2014.1120","  8.44","6.64e-08"
"2014.1120","-11.99","1.48e-07"
"2014.1121"," 10.03","2.32e-08"
"2014.1124","-12.03","8.23e-07"
"2014.1126","-12.19","1.47e-07"
"2014.1126","-13.23","3.14e-08"
"2014.1127","  5.04","6.74e-08"
"2014.1127","-12.73","1.64e-05"
"2014.1129","  4.80","2.79e-07"
"2014.1129","  6.43","4.68e-08"
"2014.1129","-12.73","1.29e-07"
"2014.1130","-12.84","1.67e-07"
"2014.1130","  4.77","1.05e-07"
"2014.1131","  4.36","4.16e-08"
"2014.1131","  6.74","1.12e-07"
"2014.1131","-17.80","4.34e-08"
"2014.1131","-13.53","1.92e-07"
"2014.1133","  2.42","1.19e-08"
"2014.1133","-12.29","7.32e-08"
"2014.1133","  4.60","6.18e-07"
"2014.1134","  4.08","1.53e-08"
"2014.1134","  3.22","9.34e-08"
"2014.1134","  4.74","2.73e-08"
"2014.1135","-11.85","6.33e-08"
"2014.1135","-10.94","1.71e-07"
"2014.1135","-10.97","4.67e-08"
"2014.1136","-11.37","2.34e-06"
"2014.1136","-11.33","3.04e-08"
"2014.1138","-12.87","3.14e-07"
"2014.1139","-11.31","3.75e-07"
"2014.1140","-13.02","1.06e-07"
"2014.1140","-12.69","2.62e-07"
"2014.1140","-13.14","1.47e-07"
"2014.1140","-12.58","1.75e-08"
"2014.1140","-11.96","1.60e-08"
"2014.1141","-12.52","1.84e-07"
"2014.1142","-11.58","4.19e-08"
"2014.1142","-12.08","1.10e-08"
"2014.1142","-12.53","6.48e-07"
"2014.1142","-11.02","9.59e-06"
"2014.1144","-10.95","5.87e-07"
"2014.1145","-11.86","4.10e-07"
"2014.1145","-10.98","1.92e-07"
"2014.1145","-12.62","2.41e-07"
"2014.1145","-12.06","3.06e-07"
"2014.1146","-12.37","1.40e-07"
"2014.1147","-12.01","2.61e-07"
"2014.1148","-13.40","5.13e-08"
"2014.1149"," -7.08","3.22e-06"
"2014.1149","-11.68","3.61e-08"
"2014.1149","-11.59","1.80e-08"
"2014.1149","-12.07","2.58e-08"
"2014.1150"," -5.43","2.51e-06"
"2014.1152"," -7.58","5.42e-07"
"2014.1152"," -8.41","3.05e-08"
"2014.1153","-12.26","4.61e-08"
"2014.1153","-12.08","9.70e-08"
"2014.1153","-13.82","4.19e-08"
"2014.1154","-11.25","7.80e-08"
"2014.1154","-11.22","1.78e-08"
"2014.1154","-11.27","9.73e-08"
"2014.1155","-11.34","9.62e-08"
"2014.1155","-11.11","7.42e-08"
"2014.1155","-11.20","9.38e-08"
"2014.1156","-13.25","2.82e-05"
"2014.1158","-11.24","1.70e-06"
"2014.1158","-13.67","4.56e-06"
"2014.1159","-13.87","9.96e-06"
"2014.1160","-11.22","4.47e-07"
"2014.1161","-12.97","4.42e-08"
"2014.1162","-11.92","2.58e-07"
"2014.1163","-13.27","5.34e-08"
"2014.1163","-14.97","5.23e-07"
"2014.1164","-10.50","9.33e-07"
"2014.1165","-11.11","4.74e-06"
"2014.1166","-10.70","1.76e-08"
"2014.1167","-10.59","2.33e-07"
"2014.1167","-12.48","1.20e-07"
"2014.1167","-13.03","7.98e-08"
"2014.1168","-10.62","2.32e-08"
"2014.1168","-11.48","7.11e-08"
"2014.1168","-11.27","2.35e-07"
"2014.1169","-11.40","2.00e-05"
"2014.1171","-11.43","7.12e-07"
"2014.1172","-10.86","3.64e-07"
"2014.1174","-11.61","1.27e-08"
"2014.1179","-11.22","2.28e-07"
"2014.1181","-11.35","3.67e-06"
"2014.1182","-10.94","7.36e-07"
"2014.1184","-11.56","2.45e-07"
"2014.1188","-10.46","8.27e-07"
"2014.1189","-12.99","1.54e-07"
"2014.1189","-11.70","6.61e-08"
"2014.1189","-11.57","1.15e-06"
"2014.1190","-11.75","5.45e-06"
"2014.1190","-11.76","1.18e-06"
"2014.1191","-11.76","1.47e-08"
"2014.1191","-11.70","6.58e-07"
"2014.1193","-12.62","1.82e-06"
"2014.1193","-12.63","7.98e-08"
"2014.1193","-13.57","7.93e-08"
"2014.1194","-13.91","1.67e-08"
"2014.1194","-11.55","6.87e-07"
"2014.1195","-11.63","1.40e-07"
"2014.1195","  7.57","2.82e-08"
"2014.1195","-11.61","2.32e-07"
"2014.1196","-12.80","9.92e-08"
"2014.1196","-11.55","1.30e-05"
"2014.1197","-14.95","2.63e-07"
"2014.1198","  7.58","5.29e-08"
"2014.1199","-13.10","8.05e-07"
"2014.1200","-12.05","7.85e-07"
"2014.1201","-10.61","3.94e-06"
"2014.1203"," -8.07","1.42e-06"
"2014.1203","-11.57","2.17e-07"
"2014.1203"," -9.35","1.05e-07"
"2014.1204","-10.43","5.40e-07"
"2014.1205","-14.18","2.48e-07"
"2014.1205","-10.71","3.28e-07"
"2014.1205","-10.38","5.03e-07"
"2014.1205","-11.78","2.18e-08"
"2014.1206","-10.93","2.64e-08"
"2014.1207","-11.84","3.15e-07"
"2014.1207","-11.34","6.33e-08"
"2014.1207","-11.76","2.70e-08"
"2014.1207","-11.48","3.96e-08"
"2014.1207","-12.01","2.11e-07"
"2014.1209","-11.53","2.22e-05"
"2014.1210","-12.41","3.09e-08"
"2014.1210","-11.52","7.19e-07"
"2014.1211","-11.94","5.74e-06"
"2014.1211","-10.67","2.78e-07"
"2014.1212","-10.04","1.23e-07"
"2014.1212","-11.49","2.45e-07"
"2014.1212","-11.69","2.10e-07"
"2014.1213","-11.54","5.44e-08"
"2014.1213","-11.15","3.77e-08"
"2014.1213","-11.54","2.92e-07"
"2014.1214","-10.50","6.66e-08"
"2014.1214","-12.33","2.13e-06"
"2014.1216","-10.39","6.50e-08"
"2014.1216","-10.37","1.31e-08"
"2014.1216","-15.47","1.05e-06"
"2014.1216","-10.88","3.20e-07"
"2014.1218","-11.44","7.79e-08"
"2014.1218","-13.07","6.10e-06"
"2014.1218","-11.65","1.33e-07"
"2014.1219","-10.80","8.93e-08"
"2014.1220","-14.50","1.51e-05"
"2014.1221","-11.80","7.87e-07"
"2014.1222","-10.19","9.66e-08"
"2014.1222","-10.61","1.36e-07"
"2014.1222","-10.16","2.44e-08"
"2014.1223","-10.41","2.46e-07"
"2014.1223"," -7.49","2.62e-07"
"2014.1224","-11.86","1.58e-07"
"2014.1224","-11.92","1.52e-07"
"2014.1224","-11.41","1.69e-06"
"2014.1225","-13.53","1.71e-06"
"2014.1225","-11.78","4.09e-08"
"2014.1225","-13.52","4.78e-06"
"2014.1227","-11.43","4.64e-07"
"2014.1227","-11.67","1.22e-08"
"2014.1228","-11.81","6.37e-08"
"2014.1229","-11.71","1.53e-07"
"2014.1229","-11.85","1.69e-08"
"2014.1230"," -9.89","1.23e-07"
"2014.1230","-14.54","1.18e-07"
"2014.1231","-11.21","6.05e-08"
"2014.1232","-10.57","5.84e-08"
"2014.1232","-10.41","5.54e-07"
"2014.1233","-10.24","1.52e-07"
"2014.1234","-12.16","3.03e-08"
"2014.1234","-12.22","1.29e-07"
"2014.1234","-11.76","5.46e-08"
"2014.1234","-11.41","4.38e-08"
"2014.1235","-12.30","3.37e-07"
"2014.1236","-10.75","8.98e-08"
"2014.1236","-10.65","4.50e-08"
"2014.1236","-10.67","2.86e-08"
"2014.1236","-10.73","2.97e-08"
"2014.1236","-12.23","6.28e-08"
"2014.1237","-12.29","8.41e-07"
"2014.1237","-11.50","2.89e-08"
"2014.1238","-12.22","1.29e-07"
"2014.1238","-12.17","1.06e-08"
"2014.1238","-12.00","5.34e-07"
"2014.1238","-12.00","4.27e-07"
"2014.1239","-12.29","2.87e-08"
"2014.1240","-11.71","1.27e-06"
"2014.1241","-11.70","1.20e-07"
"2014.1242","-10.05","2.59e-07"
"2014.1243","-10.66","5.60e-08"
"2014.1243","-11.15","3.86e-08"
"2014.1244","-10.20","7.82e-08"
"2014.1244","-11.42","6.04e-08"
"2014.1244","-10.45","2.68e-08"
"2014.1244","-11.72","3.12e-08"
"2014.1245","-12.78","4.75e-07"
"2014.1246","-11.53","4.86e-08"
"2014.1247"," -9.96","1.56e-08"
"2014.1247"," -9.55","4.66e-08"
"2014.1247","-11.83","2.84e-08"
"2014.1247","-10.90","5.71e-08"
"2014.1247"," -9.77","7.64e-08"
"2014.1248","-13.03","1.22e-07"
"2014.1248","-12.93","5.49e-08"
"2014.1249","-12.31","4.12e-07"
"2014.1249","-10.35","1.47e-07"
"2014.1250","  8.59","2.94e-07"
"2014.1250","  8.80","5.23e-08"
"2014.1251","-10.27","2.88e-08"
"2014.1251"," -9.58","3.64e-08"
"2014.1252","  9.52","8.02e-08"
"2014.1252","  9.79","1.78e-08"
"2014.1252"," -9.77","1.40e-08"
"2014.1252","-11.75","3.78e-07"
"2014.1252","-12.07","2.67e-08"
"2014.1254","-11.09","4.16e-08"
"2014.1256","-12.32","4.63e-08"
"2014.1256"," -8.20","9.88e-08"
"2014.1256","-13.84","9.09e-08"
"2014.1256","-13.66","2.60e-07"
"2014.1257","-11.64","3.12e-08"
"2014.1258","  5.66","9.84e-07"
"2014.1259","-10.12","1.02e-08"
"2014.1261","-14.46","3.24e-08"
"2014.1261"," -7.25","1.79e-07"
"2014.1261"," -6.95","3.26e-08"
"2014.1262","-10.21","3.83e-07"
"2014.1263"," -9.84","2.04e-08"
"2014.1263"," -9.43","4.43e-07"
"2014.1263","-10.24","2.11e-06"
"2014.1264","  7.31","1.51e-06"
"2014.1265","-10.62","5.62e-08"
"2014.1265"," -8.36","2.60e-08"
"2014.1265"," -8.78","2.38e-08"
"2014.1265","-10.06","5.58e-08"
"2014.1265","-10.56","1.68e-08"
"2014.1266"," -9.89","1.93e-08"
"2014.1266","-10.37","2.00e-08"
"2014.1267","-12.03","4.19e-07"
"2014.1268","-10.15","4.97e-07"
"2014.1269","-11.15","2.97e-08"
"2014.1269"," -9.49","3.05e-07"
"2014.1270","-10.98","8.94e-08"
"2014.1270"," -9.10","8.56e-08"
"2014.1270"," -9.65","3.27e-08"
"2014.1270","-11.01","9.45e-08"
"2014.1271","-11.81","2.17e-08"
"2014.1271","-11.88","2.44e-08"
"2014.1272"," -9.79","7.78e-08"
"2014.1272","-12.05","2.93e-07"
"2014.1272","-15.26","1.12e-07"
"2014.1273","-10.58","1.54e-07"
"2014.1274","-14.90","1.95e-08"
"2014.1274"," -8.89","4.12e-08"
"2014.1275"," -7.90","9.34e-08"
"2014.1276","-12.40","2.38e-07"
"2014.1276","-10.48","2.65e-06"
"2014.1277","-11.43","5.46e-08"
"2014.1278","-12.37","1.10e-07"
"2014.1278","-12.50","2.70e-08"
"2014.1278","-13.10","7.25e-08"
"2014.1278","-12.42","2.91e-08"
"2014.1278","-12.47","7.49e-08"
"2014.1279","-11.61","1.49e-07"
"2014.1281"," 11.78","9.00e-08"
"2014.1281","-12.53","1.73e-08"
"2014.1283","-11.64","3.58e-08"
"2014.1283","-10.97","5.43e-08"
"2014.1285","-12.40","1.09e-08"
"2014.1286"," -9.74","1.20e-08"
"2014.1286","-12.19","3.26e-08"
"2014.1288"," -7.81","7.73e-08"
"2014.1288","-10.07","1.09e-08"
"2014.1289"," -9.94","1.48e-08"
"2014.1290","-11.87","2.79e-08"
"2014.1290","-10.19","4.97e-08"
"2014.1294","-10.97","2.88e-08"
"2014.1294","-13.07","6.53e-08"
"2014.1294","-12.46","4.52e-08"
"2014.1295","-10.62","1.76e-07"
"2014.1296","-16.55","1.32e-08"
"2014.1296","-10.70","3.52e-08"
"2014.1297","-10.66","2.57e-07"
"2014.1298","-11.11","3.15e-08"
"2014.1298","-10.16","3.59e-07"
"2014.1299","-10.05","6.39e-08"
"2014.1299","-11.47","4.16e-08"
"2014.1300","-11.83","4.28e-08"
"2014.1300","-11.63","1.35e-08"
"2014.1301","-11.53","3.02e-07"
"2014.1301","-11.03","4.76e-08"
"2014.1301","-11.87","4.10e-08"
"2014.1301","-11.27","2.53e-07"
"2014.1302","-11.64","3.66e-08"
"2014.1302","-10.92","4.74e-08"
"2014.1303","-12.84","1.92e-08"
"2014.1303","-11.86","3.17e-08"
"2014.1303","-12.12","3.36e-08"
"2014.1303","-10.79","1.16e-07"
"2014.1303","-10.80","3.65e-08"
"2014.1305"," -9.70","8.96e-08"
"2014.1305","  8.89","1.08e-07"
"2014.1305"," -9.76","4.62e-07"
"2014.1305"," -9.67","2.59e-08"
"2014.1305","-10.82","1.12e-06"
"2014.1306","-11.27","7.89e-08"
"2014.1307","-10.63","1.81e-07"
"2014.1307","-16.93","2.94e-07"
"2014.1307","-10.98","1.45e-07"
"2014.1308","-13.16","3.55e-07"
"2014.1308","-13.18","1.90e-08"
"2014.1310","-11.34","3.46e-08"
"2014.1312","-19.01","8.46e-07"
"2014.1313","  6.06","7.82e-08"
"2014.1314","  6.28","4.11e-08"
"2014.1318"," -9.86","3.57e-08"
"2014.1319","-10.69","1.22e-07"
"2014.1321","-11.90","8.61e-08"
"2014.1321","-11.91","1.12e-08"
"2014.1322","-16.12","5.11e-07"
"2014.1323","-11.74","2.78e-08"
"2014.1323","-11.83","2.54e-08"
"2014.1324"," 18.03","4.46e-08"
"2014.1325","-11.70","9.63e-08"
"2014.1326","-14.90","2.45e-06"
"2014.1329"," 18.37","3.59e-07"
"2014.1329"," -9.05","6.05e-08"
"2014.1330","-10.93","2.38e-08"
"2014.1330","-11.53","2.91e-07"
"2014.1330","-12.29","7.88e-07"
"2014.1331","  9.94","1.17e-07"
"2014.1332"," -7.84","1.34e-08"
"2014.1332","-10.59","4.34e-08"
"2014.1332"," -7.49","1.76e-07"
"2014.1332","-12.20","6.85e-08"
"2014.1333","  7.81","2.10e-07"
"2014.1333","-16.35","3.31e-08"
"2014.1334","-10.82","1.14e-08"
"2014.1334","-10.82","1.44e-08"
"2014.1334","-16.34","4.10e-08"
"2014.1334","-15.54","9.26e-08"
"2014.1335"," -8.99","4.56e-08"
"2014.1335","-12.19","4.23e-07"
"2014.1337","  9.12","3.41e-07"
"2014.1339"," -9.32","2.67e-08"
"2014.1339","-12.23","1.41e-07"
"2014.1341","-13.57","7.25e-08"
"2014.1341","-12.25","4.61e-07"
"2014.1342","-12.20","1.93e-07"
"2014.1343","-12.25","2.17e-08"
"2014.1343","-12.86","4.90e-07"
"2014.1344","-11.87","1.55e-08"
"2014.1344","-12.26","3.19e-08"
"2014.1344","  9.63","2.09e-07"
"2014.1345","-12.33","2.30e-06"
"2014.1345"," -9.35","8.07e-07"
"2014.1347","-12.69","2.98e-07"
"2014.1347","-12.37","1.55e-08"
"2014.1347"," 13.37","2.24e-08"
"2014.1348","-12.44","1.70e-07"
"2014.1349","-12.38","8.60e-08"
"2014.1350","-12.40","5.30e-08"
"2014.1350"," -9.30","5.55e-08"
"2014.1350"," 15.27","5.21e-08"
"2014.1351","-12.76","1.35e-07"
"2014.1353","-12.22","1.29e-08"
"2014.1353","-11.82","1.11e-07"
"2014.1354","-13.82","5.67e-08"
"2014.1354","-11.06","5.91e-07"
"2014.1355","-20.30","1.84e-07"
"2014.1355","-16.69","3.99e-08"
"2014.1356","-11.82","1.14e-07"
"2014.1356","-11.53","1.44e-08"
"2014.1356","-12.46","3.59e-08"
"2014.1357","-17.10","1.13e-07"
"2014.1357","-11.37","1.10e-08"
"2014.1359","-16.25","3.74e-07"
"2014.1359","-12.74","1.38e-07"
"2014.1360","-10.63","9.99e-08"
"2014.1361","-12.05","2.59e-07"
"2014.1364","-12.20","3.69e-08"
"2014.1364"," 13.27","1.09e-08"
"2014.1364","-12.04","2.86e-08"
"2014.1365","-11.95","1.18e-07"
"2014.1368","-12.20","5.90e-07"
"2014.1370","-10.16","3.80e-06"
"2014.1370","-12.29","1.25e-08"
"2014.1371"," -9.89","1.19e-08"
"2014.1371"," -7.66","1.72e-07"
"2014.1372","-12.21","3.94e-08"
"2014.1372","-12.11","1.62e-07"
"2014.1372","-16.17","7.12e-08"
"2014.1373","-14.02","2.34e-07"
"2014.1373","-12.21","2.50e-07"
"2014.1374","-13.94","1.78e-06"
"2014.1375"," 14.46","6.68e-08"
"2014.1375"," 13.79","2.62e-07"
"2014.1375","-12.02","1.38e-07"
"2014.1377","-11.24","3.41e-07"
"2014.1377","-11.45","3.36e-08"
"2014.1378","-11.88","2.03e-07"
"2014.1378","-14.65","1.28e-07"
"2014.1379","-16.35","2.90e-05"
"2014.1385","-10.83","2.11e-08"
"2014.1385","-11.23","3.86e-08"
"2014.1386"," 14.78","2.40e-07"
"2014.1386"," 14.17","3.68e-08"
"2014.1389"," 14.59","7.70e-08"
"2014.1392","-15.95","2.05e-07"
"2014.1393"," -9.67","2.14e-08"
"2014.1394","-13.01","9.00e-08"
"2014.1395","-11.75","6.57e-07"
"2014.1399"," -9.32","4.01e-08"
"2014.1401","-15.20","3.83e-07"
"2014.1401"," -3.62","4.16e-08"
"2014.1402","-13.48","1.86e-07"
"2014.1404","  6.04","6.40e-07"
"2014.1405","-11.70","4.05e-08"
"2014.1406"," -7.55","4.58e-08"
"2014.1407","-16.23","3.57e-08"
"2014.1408","-11.06","1.73e-07"
"2014.1408"," -7.17","3.69e-08"
"2014.1408"," -7.00","1.66e-08"
"2014.1410","-10.72","3.67e-08"
"2014.1410","-12.58","3.67e-08"
"2014.1410","-13.17","1.05e-06"
"2014.1411","-11.53","1.80e-08"
"2014.1411"," -9.19","1.18e-07"
"2014.1413","-10.99","3.41e-08"
"2014.1413"," -6.87","5.39e-08"
"2014.1415"," -7.21","2.31e-07"
"2014.1416","-20.04","1.48e-08"
"2014.1417","-17.04","3.52e-07"
"2014.1417","-17.71","3.01e-07"
"2014.1418","-19.14","1.17e-08"
"2014.1421","-18.63","2.19e-08"
"2014.1422","-18.93","5.70e-08"
"2014.1422","-11.23","8.20e-08"
"2014.1424"," -7.39","1.26e-07"
"2014.1425","-11.43","1.18e-07"
"2014.1426"," -7.43","3.11e-07"
"2014.1426"," -0.70","4.77e-08"
"2014.1427"," -8.72","2.52e-08"
"2014.1428","-12.96","4.85e-07"
"2014.1429"," -6.00","1.05e-08"
"2014.1429"," -9.99","3.34e-08"
"2014.1432","-14.56","1.86e-07"
"2014.1433","-14.68","5.56e-08"
"2014.1435","-11.55","4.25e-08"
"2014.1435"," -9.15","9.69e-07"
"2014.1437","-11.60","2.32e-08"
"2014.1437"," -6.34","3.45e-08"
"2014.1442","-14.41","1.36e-06"
"2014.1446"," -1.08","2.44e-08"
"2014.1448"," -7.57","6.95e-08"
"2014.1448"," -7.19","3.26e-08"
"2014.1450"," -8.06","1.11e-07"
"2014.1450"," -8.09","2.10e-08"
"2014.1452","-12.03","5.34e-08"
"2014.1455","-10.18","1.60e-07"
"2014.1457","-15.80","2.84e-08"
"2014.1457","-15.93","1.35e-08"
"2014.1457"," 13.18","4.51e-07"
"2014.1457"," -8.93","1.59e-07"
"2014.1458","-16.09","1.51e-07"
"2014.1459","-14.59","1.92e-06"
"2014.1459","-15.52","7.21e-06"
"2014.1464","  5.74","8.97e-07"
"2014.1465","-12.56","7.26e-08"
"2014.1466"," -8.33","1.27e-06"
"2014.1466","-12.90","1.05e-06"
"2014.1467","-13.60","1.48e-07"
"2014.1469","  7.70","2.65e-08"
"2014.1471"," 14.02","2.47e-08"
"2014.1471"," -3.05","6.20e-07"
"2014.1473"," 12.51","5.33e-07"
"2014.1473"," -5.01","9.42e-08"
"2014.1475"," -8.40","9.12e-08"
"2014.1475","-14.47","2.23e-08"
"2014.1475","-14.50","7.56e-08"
"2014.1477"," -9.51","4.29e-08"
"2014.1477"," -6.80","2.44e-08"
"2014.1478","-12.32","8.27e-08"
"2014.1478","-10.48","4.29e-07"
"2014.1479","-13.77","4.14e-08"
"2014.1479","-13.24","8.26e-08"
"2014.1480"," 13.80","4.78e-08"
"2014.1480"," 13.98","3.88e-07"
"2014.1480","-14.40","4.97e-08"
"2014.1480","-12.95","1.13e-08"
"2014.1481","-13.87","1.04e-07"
"2014.1482","-13.88","2.55e-08"
"2014.1482","-13.87","1.42e-08"
"2014.1482","-13.77","8.46e-08"
"2014.1482","-13.43","1.06e-08"
"2014.1482","-13.13","7.72e-08"
"2014.1483","-13.89","1.47e-08"
"2014.1484","-12.27","1.01e-06"
"2014.1484","-10.72","2.79e-07"
"2014.1484","-10.56","1.21e-07"
"2014.1487"," -9.35","4.08e-08"
"2014.1489"," -4.02","1.14e-08"
"2014.1489"," 28.65","9.99e-08"
"2014.1489"," 13.28","9.66e-08"
"2014.1491","-14.09","2.24e-07"
"2014.1491","-13.59","1.98e-08"
"2014.1492","-12.91","1.76e-08"
"2014.1493","-12.06","8.70e-06"
